14.86607,13.92839,13.0,13.0,12.08305,10.77033,11.18034,9.84886,9.84886,8.06226,8.06226,7.81025,7.81025,7.07107,7.07107,7.2111,6.7082,5.83095,5.38516,6.32456,5.09902,6.08276,6.08276,6.0,7.07107,7.07107,8.24621,8.24621,9.21954,8.24621,9.21954,10.19804,10.19804,10.19804,10.19804,10.04988,10.04988,10.0,9.0,10.0,9.05539,9.05539,9.05539,9.21954,8.24621,8.24621,8.544,8.06226,8.06226,7.81025,7.81025,7.07107,92.61209,88.02272,82.34683,76.47876,80.06248,67.1193,68.09552,67.60178,62.43397,60.41523,56.0803,55.47071,48.60041,46.14109,47.20169,42.52058,44.82187,39.69887,36.23534,34.88553,37.33631,32.31099,31.7805,32.24903,31.0,34.0147,36.01389,39.05125,36.13862,43.68066,44.38468,45.88028,44.38468,50.69517,50.56679,54.08327,55.54278,60.16644,54.40588,58.69412,58.24946,55.7315,59.68249,55.3263,55.57877,56.22277,54.03702,52.03845,48.04165,48.16638,46.38965,43.18565,47.29693,45.22168,44.77723,42.94182,40.22437,49.57822,47.43416,48.54894,48.76474,50.15974,43.65776,41.48494,42.44997,39.21734,38.47077,34.52535,32.55764,33.54102,29.83287,23.76973,25.70992,28.30194,20.24846,25.4951,16.97056,16.64332,18.02776,21.63331,16.15549,22.36068,22.02272,27.01851,31.06445,30.26549,38.32754,35.44009,38.32754,38.8973,40.31129,44.94441,42.94182,44.77723,51.97115,50.9902,60.37384,53.33854,65.0,68.24222,70.0,63.82006,76.2168,78.1025,74.65253,82.0061,82.61961,84.40379,87.65843,92.358,86.26703,96.51943,97.09789,96.51943
13.15295,13.15295,12.36932,12.16553,11.40175,10.19804,9.48683,9.48683,8.544,7.61577,7.61577,7.2111,7.2111,7.07107,6.40312,6.40312,5.83095,5.0,5.38516,5.09902,5.09902,6.0,6.0,7.0,7.07107,7.07107,8.24621,9.21954,9.21954,9.21954,9.21954,10.19804,10.19804,10.19804,10.19804,10.04988,11.04536,10.0,10.0,10.0,9.05539,10.04988,9.05539,9.05539,8.24621,8.24621,8.544,7.61577,7.61577,7.2111,6.40312,6.40312,86.14523,83.60024,85.90693,79.76215,76.94154,74.24284,63.95311,70.61161,60.63827,58.42089,59.66574,54.12024,47.80167,47.85394,42.54409,42.05948,44.20407,40.60788,35.4683,30.61046,35.60899,34.98571,30.46309,31.01612,32.28002,35.90265,36.12478,41.0,39.01282,44.10215,43.0,46.17359,49.0102,54.74486,48.25971,53.23533,57.70615,58.21512,55.03635,60.13319,61.0,58.03447,60.20797,62.1289,56.4358,57.70615,58.0517,54.34151,49.72927,47.80167,52.81098,47.41308,48.30114,44.77723,41.88078,40.45986,37.80212,53.31041,48.08326,49.24429,50.15974,48.04165,47.0,42.04759,45.39824,46.52956,39.31921,37.48333,36.87818,34.20526,30.06659,25.01999,27.07397,29.0,18.02776,18.97367,20.09975,15.23155,17.20465,16.40122,21.47091,21.9545,25.4951,23.32381,27.89265,29.73214,32.38827,33.24154,39.31921,40.0125,40.11234,43.04649,46.38965,47.16991,48.16638,56.51548,60.41523,60.20797,59.66574,64.7611,68.30813,64.84597,72.12489,76.32169,76.6942,77.83315,81.27115,85.3815,90.13878,94.64143,89.49302,99.0404,97.71898,94.37161
15.52417,14.56022,14.31782,13.60147,12.64911,12.36932,12.16553,10.19804,10.19804,9.05539,9.05539,9.05539,9.0,8.06226,8.06226,7.28011,6.7082,6.7082,6.7082,5.83095,6.40312,7.07107,7.07107,8.60233,8.06226,8.06226,8.94427,9.43398,9.84886,9.84886,10.29563,10.81665,11.18034,10.81665,10.81665,10.81665,11.40175,10.63015,10.63015,11.31371,10.63015,10.63015,10.63015,10.0,9.43398,9.43398,8.94427,8.94427,9.48683,9.21954,8.06226,7.0,46.48656,49.0408,44.59821,39.56008,39.21734,35.34119,35.73514,34.48188,31.7805,28.4605,27.65863,26.4764,26.68333,25.31798,24.02082,23.0,20.02498,19.0263,18.24829,19.41649,18.02776,16.76305,16.55295,17.02939,17.80449,17.69181,18.43909,20.24846,21.40093,21.9545,21.9545,23.85372,24.18677,25.05993,25.4951,26.83282,28.30194,28.23119,31.38471,29.41088,30.80584,29.73214,28.42534,29.69848,29.06888,29.69848,28.28427,29.83287,25.0,23.02173,22.80351,25.05993,25.94224,22.47221,21.54066,22.36068,20.02498,25.0,22.36068,25.31798,26.68333,23.4094,21.0238,20.88061,21.93171,19.69772,20.61553,18.35756,17.0,16.40122,14.76482,13.89244,11.40175,9.48683,8.06226,10.0,9.21954,7.07107,8.24621,9.43398,10.63015,10.0,11.40175,12.80625,14.21267,15.81139,18.60108,17.0,17.88854,21.0238,20.12461,21.93171,23.76973,24.69818,25.96151,26.92582,29.42788,30.14963,32.24903,31.57531,35.35534,35.12834,36.01389,35.01428,39.05125,41.10961,46.38965,44.55334,44.55334,46.52956,46.38965,48.27007,47.51842,51.97115
14.56022,14.56022,13.92839,13.92839,12.64911,11.7047,12.08305,10.77033,9.84886,9.43398,9.43398,8.60233,8.60233,7.81025,7.81025,7.81025,7.2111,6.7082,6.7082,7.28011,7.28011,7.07107,7.07107,8.0,8.0,8.0,9.05539,10.04988,10.19804,10.19804,11.04536,11.04536,11.04536,11.04536,12.04159,12.0,12.0,11.04536,11.04536,11.04536,11.18034,11.18034,11.18034,10.19804,9.48683,9.48683,9.48683,8.94427,8.94427,8.60233,9.21954,8.48528,46.23851,46.17359,40.49691,40.49691,40.49691,39.56008,34.17601,34.53983,30.8707,30.46309,31.30495,26.83282,26.41969,23.85372,23.02173,21.40093,21.93171,18.43909,17.69181,19.41649,20.12461,17.46425,17.46425,18.68154,17.46425,20.02498,20.02498,23.08679,19.10497,23.19483,21.84033,25.70992,25.0,25.70992,25.96151,31.7805,29.61419,29.12044,31.57531,28.44293,30.14963,32.24903,30.0,30.0,30.01666,28.0,29.06888,29.06888,27.16616,26.30589,26.4764,25.0,23.4094,23.70654,24.18677,21.40093,19.84943,25.23886,24.16609,23.4094,26.0,21.84033,23.5372,20.88061,21.37756,20.22375,19.23538,19.10497,17.02939,17.46425,14.31782,14.14214,12.0,13.60147,11.18034,8.544,10.81665,6.40312,10.63015,10.0,8.06226,9.84886,10.0,11.18034,12.04159,12.04159,15.81139,15.13275,19.23538,19.31321,18.97367,21.84033,22.80351,19.92486,26.40076,27.313,30.01666,26.41969,31.38471,31.30495,33.28663,35.51056,36.40055,37.21559,38.41875,39.40812,41.18252,42.43819,45.79301,46.64762,44.29447,48.37355,48.76474,46.52956
15.13275,14.14214,14.14214,14.14214,13.0384,12.16553,12.36932,10.19804,9.21954,9.21954,9.48683,8.544,7.61577,6.7082,7.2111,7.81025,6.40312,7.07107,6.40312,5.83095,6.7082,6.32456,7.28011,7.07107,7.07107,8.06226,9.0,9.0,9.0,10.0,10.0,10.04988,11.0,11.04536,11.04536,11.04536,11.18034,11.40175,10.44031,9.48683,10.44031,10.77033,9.84886,9.48683,9.84886,8.94427,8.60233,8.60233,8.48528,7.81025,7.81025,7.2111,45.69464,43.46263,42.95346,40.8534,38.07887,35.8469,35.34119,35.8469,29.96665,30.41381,30.01666,25.05993,28.6531,26.07681,23.60085,23.34524,20.51828,19.79899,18.43909,16.64332,17.46425,15.65248,15.52417,18.11077,15.13275,16.03122,19.10497,18.11077,21.37756,21.18962,21.84033,24.04163,23.76973,25.63201,24.35159,28.4605,27.51363,26.92582,29.83287,28.63564,30.26549,26.30589,29.27456,29.06888,28.0,28.01785,26.07681,28.07134,27.45906,24.18677,25.31798,24.5153,23.08679,23.76973,20.59126,21.09502,19.20937,25.4951,25.23886,25.23886,24.18677,22.84732,24.04163,21.54066,20.88061,21.84033,20.39608,20.39608,17.26268,18.02776,15.52417,13.15295,12.36932,11.18034,10.77033,10.0,9.21954,9.89949,9.21954,8.94427,11.18034,13.15295,12.04159,12.0,14.31782,16.03122,16.49242,18.43909,20.61553,21.58703,21.18962,23.4094,23.76973,24.59675,26.83282,26.40076,30.88689,30.01666,31.90611,32.75668,35.22783,33.83785,40.0,38.41875,39.69887,41.6173,43.82921,44.40721,46.61545,49.09175,46.64762,49.73932,48.54894,50.08992
16.12452,15.0333,14.0,14.0,13.0384,12.04159,12.0,10.0,10.04988,9.05539,10.04988,9.21954,8.24621,7.61577,7.61577,8.06226,7.2111,7.2111,7.07107,7.81025,7.2111,8.06226,7.2111,8.06226,8.94427,9.48683,9.48683,10.44031,11.40175,11.40175,11.40175,11.7047,11.7047,11.7047,11.7047,12.08305,12.52996,11.6619,11.6619,11.6619,11.40175,11.40175,11.40175,10.63015,10.63015,9.89949,10.0,10.0,9.43398,9.43398,8.94427,8.24621,43.68066,46.8188,38.8973,42.72002,42.05948,33.61547,36.40055,32.57299,31.62278,28.44293,29.42788,27.45906,28.28427,23.19483,22.09072,23.02173,21.09502,19.64688,19.64688,18.02776,18.35756,18.97367,19.10497,16.97056,18.38478,17.80449,20.0,20.24846,20.24846,23.70654,22.82542,26.07681,25.55386,25.07987,27.313,28.17801,30.41381,30.01666,31.38471,29.15476,31.38471,30.52868,30.23243,31.241,30.4795,32.80244,27.58623,29.73214,26.1725,26.24881,28.01785,25.55386,25.05993,23.70654,19.69772,22.47221,20.22375,25.0,23.08679,24.04163,25.29822,24.16609,21.0238,21.93171,20.59126,20.59126,20.24846,19.41649,16.15549,16.64332,14.42221,16.40122,14.76482,12.52996,10.77033,8.544,8.24621,10.04988,8.06226,10.44031,9.48683,6.7082,11.31371,13.45362,12.04159,14.21267,14.42221,15.26434,17.0,18.78829,21.93171,21.47091,23.76973,24.35159,27.51363,25.0,28.44293,28.79236,32.75668,32.01562,34.23449,32.24903,34.1321,35.35534,37.21559,39.20459,42.42641,42.19005,44.18144,45.54119,45.70558,47.07441,47.29693,45.89118
14.76482,13.89244,13.0,12.52996,11.18034,10.29563,9.84886,9.84886,9.84886,8.544,8.24621,8.24621,7.07107,6.0,6.0,7.07107,6.08276,5.09902,5.38516,5.38516,5.83095,6.40312,5.65685,7.07107,7.81025,7.2111,8.60233,8.60233,9.43398,9.43398,8.60233,10.0,10.0,10.0,10.63015,10.63015,10.63015,10.0,10.0,10.0,9.43398,10.29563,8.94427,8.94427,8.94427,8.544,8.24621,8.24621,8.06226,8.0,8.06226,7.07107,42.0119,45.45327,41.34005,41.6173,37.01351,35.4683,35.22783,31.40064,30.23243,27.80288,27.78489,27.29469,26.40076,22.84732,21.93171,23.4094,19.41649,19.23538,17.11724,19.0,17.26268,17.0,15.81139,13.60147,16.55295,15.26434,19.20937,19.10497,21.40093,19.79899,21.93171,24.75884,21.93171,25.45584,25.6125,26.1725,28.3196,27.58623,27.80288,28.6007,29.06888,28.01785,28.30194,29.15476,28.17801,27.78489,26.0,26.83282,24.69818,23.76973,23.08679,25.96151,21.09502,22.09072,22.0,21.09502,17.46425,26.4764,25.96151,26.0,25.07987,25.55386,23.85372,22.2036,21.09502,22.47221,21.93171,19.84943,17.20465,17.02939,14.86607,12.72792,14.21267,12.20656,14.31782,10.44031,10.04988,10.44031,9.21954,10.77033,11.40175,10.29563,12.52996,14.42221,13.60147,15.81139,14.86607,17.80449,17.69181,19.20937,20.80865,22.2036,23.02173,24.41311,26.92582,27.45906,29.54657,26.83282,31.76476,31.76476,33.61547,34.17601,38.01316,37.16181,40.16217,39.39543,43.86342,44.01136,44.38468,46.09772,48.30114,49.64877,49.65884,48.30114
15.0,14.21267,12.80625,12.80625,11.40175,11.40175,9.89949,9.21954,9.21954,8.48528,8.48528,8.60233,7.2111,6.7082,6.7082,6.32456,6.08276,6.08276,5.0,5.0,6.08276,6.08276,6.08276,6.32456,6.7082,6.7082,8.06226,9.43398,8.60233,9.43398,9.43398,10.29563,9.43398,9.84886,10.29563,10.77033,10.77033,10.44031,10.19804,9.21954,10.19804,9.21954,10.04988,9.05539,9.0,9.0,8.06226,8.06226,8.24621,7.28011,7.61577,6.7082,86.26703,84.50444,81.34494,76.41989,76.41989,68.68042,63.00794,61.6198,58.0,58.0,54.40588,51.31277,46.61545,49.09175,45.48626,42.15448,42.54409,36.40055,31.95309,34.1321,32.01562,33.06055,30.14963,35.44009,34.78505,35.8469,36.23534,42.05948,40.81666,44.40721,41.40048,46.32494,47.43416,50.80354,49.81967,51.10773,57.2014,56.40035,57.80138,58.83026,57.42822,60.90156,60.37384,55.71355,56.85948,57.00877,53.45091,54.12024,51.66237,49.24429,49.64877,46.69047,48.01042,43.18565,44.04543,42.10701,36.40055,50.11986,49.73932,49.92995,47.38143,48.10405,42.0119,44.59821,37.01351,36.40055,39.44617,33.83785,32.24903,35.22783,31.90611,26.92582,27.45906,24.20744,19.84943,22.62742,18.02776,16.55295,22.13594,18.0,19.0263,22.2036,25.70992,23.76973,28.63564,28.79236,32.24903,32.64966,35.22783,39.66106,39.82462,45.27693,51.66237,50.9902,48.79549,50.20956,54.56189,53.2635,61.40033,61.40033,65.60488,63.51378,67.95587,71.02816,74.24284,77.93587,85.98256,87.41853,87.36704,94.40339,91.02198,94.49339,94.20191,88.61715
14.86607,14.56022,13.34166,13.60147,12.36932,11.40175,11.18034,10.19804,10.19804,9.05539,9.0,9.0,8.06226,8.06226,7.07107,7.61577,7.61577,6.7082,7.2111,6.40312,7.07107,7.07107,7.81025,8.06226,8.60233,8.60233,10.29563,10.29563,10.29563,11.18034,10.29563,11.6619,11.6619,11.6619,12.20656,12.20656,12.20656,12.04159,10.63015,11.31371,11.31371,11.31371,10.63015,10.63015,10.0,10.0,9.43398,8.94427,8.94427,8.544,9.21954,7.07107,43.86342,41.88078,42.04759,40.31129,38.91015,35.34119,33.54102,34.43835,31.01612,28.79236,27.89265,26.57066,25.70992,23.34524,21.37756,22.02272,23.02173,21.0,18.24829,18.43909,18.02776,17.72005,16.12452,15.26434,17.80449,18.43909,18.38478,22.47221,20.80865,24.18677,23.02173,25.23886,23.02173,25.6125,26.41969,29.68164,29.15476,30.23243,30.0,31.40064,29.83287,30.41381,31.1127,33.24154,29.69848,28.6007,29.06888,28.84441,24.83948,26.92582,26.92582,27.29469,25.07987,24.35159,23.5372,20.22375,20.0,25.70992,24.04163,24.35159,26.0,25.05993,23.32381,20.59126,21.63331,22.02272,19.84943,18.43909,16.12452,17.20465,15.55635,14.86607,12.04159,13.41641,12.20656,10.77033,10.0,8.06226,9.0,8.24621,10.44031,10.29563,10.63015,11.40175,14.21267,13.45362,16.97056,14.42221,19.41649,18.02776,18.78829,20.61553,22.36068,22.47221,25.07987,26.0,31.38471,26.57066,30.08322,31.32092,30.80584,32.55764,34.20526,36.87818,37.65634,39.62323,40.5216,42.2019,47.29693,44.64303,44.92215,45.54119,48.70318,46.23851
15.52417,14.31782,13.15295,13.15295,12.16553,11.40175,11.18034,10.04988,9.05539,8.0,9.0,8.06226,7.28011,7.28011,6.32456,7.28011,6.7082,5.83095,5.65685,6.40312,6.40312,6.40312,5.83095,7.61577,8.544,8.24621,9.21954,9.48683,10.44031,10.44031,10.44031,10.77033,11.40175,11.7047,12.08305,11.18034,11.18034,10.29563,10.81665,10.81665,10.63015,10.63015,9.21954,9.89949,9.89949,9.21954,8.60233,8.60233,8.06226,7.61577,7.28011,7.07107,42.37924,44.01136,39.29377,38.8973,38.8973,35.1141,33.52611,30.67572,29.12044,27.89265,27.45906,26.30589,24.33105,24.08319,21.09502,20.09975,21.09502,17.11724,16.12452,15.52417,17.46425,16.55295,15.26434,16.40122,15.6205,16.97056,16.40122,16.64332,18.86796,21.47091,19.72308,22.82542,25.94224,23.25941,25.07987,27.29469,27.29469,27.78489,27.78489,28.30194,28.84441,28.42534,29.20616,28.3196,27.58623,28.3196,26.1725,27.65863,23.43075,23.85372,22.47221,20.59126,24.16609,21.54066,20.88061,19.41649,18.24829,27.29469,24.0,26.07681,24.33105,23.76973,22.80351,21.84033,21.84033,21.54066,19.31321,19.31321,17.08801,17.72005,16.55295,14.56022,13.60147,12.16553,11.04536,11.04536,10.04988,10.19804,9.21954,10.77033,9.84886,11.31371,12.04159,13.45362,13.60147,15.26434,17.0,17.0,20.59126,20.24846,21.0238,21.54066,22.13594,25.96151,25.96151,25.70992,30.26549,27.65863,32.38827,29.15476,36.12478,32.06244,36.22154,39.11521,38.01316,39.11521,42.19005,44.18144,45.04442,43.56604,43.56604,48.50773,45.54119,49.64877
